Clause,mainVerb,mainReferent,Gold
Eternal Truths,Eternal,,CANNOT_DECIDE
"Once over the hill, you pick up speed.",pick,you,DYNAMIC
I love cooking with wine.,love,I,STATIVE
Sometimes I even put it in the food.,put,I,DYNAMIC
Whatever hits,hits,Whatever,DYNAMIC
the fan will not be evenly distributed.,distributed,hits,DYNAMIC
Everyone has a photographic memory.,has,Everyone,STATIVE
Some just don't have film.,have,Some,STATIVE
Dogs have owners.,have,Dogs,STATIVE
Cats have staff.,have,Cats,STATIVE
"If you're too open-minded, your brains will fall out.",fall,brains,DYNAMIC
"If you must choose between two evils, pick the one",pick,,DYNAMIC
you've never tried before.,tried,you,DYNAMIC
My idea of housework is to sweep the room with a glance.,is,idea,STATIVE
Not one shred of evidence supports the notion,supports,shred,STATIVE
that life is serious.,is,life,STATIVE
A conscience is what hurts,is,conscience,STATIVE
when all your other parts feel so good.,feel,all,STATIVE
A balanced diet is a cookie in each hand.,is,diet,STATIVE
Someone who thinks logically provides a nice contrast to the real world.,provides,Someone,DYNAMIC
Donkey Deep,,,CANNOT_DECIDE
One day a farmer's donkey fell down into a well.,fell,day,DYNAMIC
The animal cried piteously,cried,animal,DYNAMIC
for hours as the farmer tried to figure out,tried,farmer,DYNAMIC
what to do.,do,what,CANNOT_DECIDE
"Finally, he decided",decided,he,DYNAMIC
the animal was old,was,animal,STATIVE
"and the well needed to be covered up anyway,",needed,animal,STATIVE
so it just wasn't worth it to retrieve the donkey.,was,it,STATIVE
He invited all his neighbours to come over,invited,He,DYNAMIC
and help him.,help,He,CANNOT_DECIDE
They all grabbed a shovel,grabbed,They,DYNAMIC
and began to shovel dirt into the well.,began,They,DYNAMIC
"At first, the donkey realised",realised,donkey,DYNAMIC
what was happening,happening,what,DYNAMIC
and cried horribly.,cried,donkey,DYNAMIC
"Then, to everyone's amazement, he quieted down.",quieted,he,DYNAMIC
"A few shovel loads later, the farmer finally looked down the well",looked,farmer,DYNAMIC
and was astonished at what he saw.,astonished,farmer,STATIVE
"With every shovelful of dirt that hit his back, the donkey was doing something amazing.",doing,donkey,DYNAMIC
He would shake it off,shake,He,DYNAMIC
and take a step up.,take,He,DYNAMIC
"As the farmer's neighbours continued to shovel dirt on top of the animal,",continued,neighbours,DYNAMIC
he would shake it off,shake,he,DYNAMIC
and take a step up.,take,he,DYNAMIC
"Pretty soon, everyone was amazed",amazed,everyone,STATIVE
as the donkey stepped up over the edge of the well,stepped,donkey,DYNAMIC
and thoroughly kicked the guy,kicked,donkey,DYNAMIC
that tried to bury him before trotting off!,tried,guy,DYNAMIC
"Life is going to shovel dirt on you, all kinds of dirt.",going,Life,DYNAMIC
