Clause,mainVerb,mainReferent,Gold
Clean Joke,,,CANNOT_DECIDE
"Waiter: ""Tea or coffee, gentlemen?""",,,CANNOT_DECIDE
"1st customer: ""I'll have tea.""",have,customer,DYNAMIC
"2nd customer: ""Me, too.",,,CANNOT_DECIDE
And be sure,be,,CANNOT_DECIDE
"the glass is clean!""",is,glass,STATIVE
"(Waiter exits, returns)",,,DYNAMIC
"Waiter: ""Two teas.",,,CANNOT_DECIDE
"Now which one of you gentlemen wanted the clean glass?""",wanted,one,CANNOT_DECIDE
That's Easy!,'s,That,STATIVE
Q: How do you identify a bald eagle?,identify,you,CANNOT_DECIDE
A: All of his feathers are combed to one side.,combed,A,STATIVE
Subject: Little Known Facts,,,CANNOT_DECIDE
1. Barbie's full name is Barbara Millicent Roberts,is,name,STATIVE
2. It is impossible to lick your elbow,is,It,STATIVE
3. A crocodile can't stick its tongue out,stick,crocodile,DYNAMIC
4. A shrimp's heart is in their head,is,heart,STATIVE
"5. People say ""Bless you""",say,People,DYNAMIC
when you sneeze,sneeze,you,DYNAMIC
"because when you sneeze,",sneeze,you,DYNAMIC
your heart stops for a millisecond,stops,heart,DYNAMIC
"6. In a study of 200,000 ostriches over a period of 80 years, no one reported a single case",reported,one,DYNAMIC
where an ostrich buried its head in the sand,buried,ostrich,DYNAMIC
(or attempted to do so),attempted,buried,DYNAMIC
7. It is physically impossible,is,It,STATIVE
for pigs to look up into the sky,look,pigs,CANNOT_DECIDE
8. A pregnant goldfish is called a twit,called,goldfish,STATIVE
9. Between 1937 and 1945 Heinz produced a version of Alphabetti Spaghetti especially for the German market,produced,Heinz,DYNAMIC
that consisted solely of little pasta swastikas,consisted,market,STATIVE
"10. By law, every child in Belgium must take harmonica lessons at Primary school",take,child,DYNAMIC
"11. On average, a human being will have sex more than 3,000 times",have,human,DYNAMIC
and spend two weeks,spend,human,STATIVE
kissing in their lifetime,kissing,,CANNOT_DECIDE
12. More than 50% of the people in the world have never made or received a telephone call,made,%,DYNAMIC
13. Rats and horses can't vomit,vomit,Rats,DYNAMIC
"14. The ""sixth sick sheik's sixth sheep's sick"" is said to be the toughest tongue twister in the English language",said,sick,STATIVE
"15. If you sneeze too hard,",sneeze,you,DYNAMIC
you can fracture a rib.,fracture,you,DYNAMIC
"If you try to suppress a sneeze,",try,you,DYNAMIC
you can rupture a blood vessel in your head or neck and die.,rupture,you,DYNAMIC
"If you keep your eyes open by force,",keep,you,DYNAMIC
they will pop out,pop,they,DYNAMIC
"16. Rats multiply so quickly that in 18 months, two rats could have over a million descendants",multiply,Rats,STATIVE
17. Wearing headphones for just an hour will increase the bacteria in your ear by 700 times,increase,Wearing,DYNAMIC
"18. If the government has no knowledge of aliens, then why does Title 14, Section 1211 of the Code of Federal Regulations,",does,,STATIVE
"implemented on July 16, 1969, make it illegal",make,Title,CANNOT_DECIDE
for U.S. citizens to have any contact with extraterrestrials or their vehicles?,have,citizens,CANNOT_DECIDE
19. In every episode of Seinfeld there is a Superman somewhere,is,Superman,STATIVE
20. The cigarette lighter was invented before the match,invented,lighter,DYNAMIC
21. Thirty-five percent of the people who use,use,people,DYNAMIC
personal ads for dating are already married,married,percent,STATIVE
"22. A duck's quack doesn't echo anywhere,",echo,quack,DYNAMIC
and no one knows why,knows,quack,STATIVE
23. 23% of all photocopier faults worldwide are caused by people,caused,%,DYNAMIC
sitting on them,sitting,people,CANNOT_DECIDE
and photocopying their buttocks,photocopying,people,DYNAMIC
"24. In the course of an average lifetime you will, while sleeping,",,,STATIVE
eat 70 assorted insects and 10 spiders,eat,you,DYNAMIC
25. Most lipstick contains fish scales,contains,lipstick,STATIVE
26. Cat's urine glows under a black light,glows,urine,DYNAMIC
"27. Like fingerprints, everyone's tongue print is different.",is,print,STATIVE
"Now, when was the last time you left your tongue print someplace,",left,you,CANNOT_DECIDE
or tried to lick your elbow?,tried,you,DYNAMIC
From Ashes to Ashes,,,CANNOT_DECIDE
Two widows were visiting in the lounge of the Seniors' Center.,visiting,widows,DYNAMIC
"""Well,"" one said,",said,one,DYNAMIC
"""Mary has just cremated her third husband.""",cremated,Mary,DYNAMIC
"""Yeah, that's the way",'s,Yeah,STATIVE
"it goes,""",goes,it,DYNAMIC
replied the other widow.,replied,widow,DYNAMIC
"""Some of us can't find a husband,",find,Some,DYNAMIC
"and others have husbands to burn!""",have,Some,STATIVE
How To Wash the Cat,Wash,,CANNOT_DECIDE
1. Thoroughly clean the toilet.,,,CANNOT_DECIDE
2. Lift both lids,Lift,,CANNOT_DECIDE
and add shampoo.,add,,CANNOT_DECIDE
3. Find and soothe cat,Find,,CANNOT_DECIDE
as you carry him to the bathroom.,carry,you,DYNAMIC
"4. In one swift move, place cat in toilet,",place,,CANNOT_DECIDE
close both lids,close,,CANNOT_DECIDE
and stand on top so cat cannot escape.,stand,,CANNOT_DECIDE
5. The cat will self agitate and produce ample suds.,self,cat,DYNAMIC
(Ignore ruckus from inside toilet.,,,CANNOT_DECIDE
Cat is actually enjoying this).,enjoying,Cat,STATIVE
"6. Flush 3 or 4 times, this provides power rinse",provides,this,CANNOT_DECIDE
which is quite effective.,is,rinse,STATIVE
"7. Have someone open outside door,",Have,,CANNOT_DECIDE
stand as far from toilet as possible,stand,,CANNOT_DECIDE
and quickly lift both lids.,lift,,CANNOT_DECIDE
"8. Clean cat will rocket out of the toilet and outdoors, where he will air dry.",rocket,cat,DYNAMIC
"Sincerely, The Dog",,,CANNOT_DECIDE
New Arrivals,Arrivals,New,CANNOT_DECIDE
One day a Pope and a lawyer died and went to heaven.,died,Pope,DYNAMIC
"God came and said,",came,God,DYNAMIC
"""Follow",Follow,,CANNOT_DECIDE
"me and I will give you your rooms.""",give,I,DYNAMIC
So they both followed.,followed,they,DYNAMIC
First God gave the Pope his room;,gave,God,DYNAMIC
