Clause,mainVerb,mainReferent,Gold
Going Down,Going,were,CANNOT_DECIDE
There were these two guys out hiking,were,guys,STATIVE
"when they came upon an old, abandoned mineshaft.",came,they,DYNAMIC
Curious about its depth they threw in a pebble,threw,they,DYNAMIC
"and waited for the sound of it striking the bottom,",waited,they,STATIVE
but they heard nothing.,heard,they,DYNAMIC
"They went and got a bigger rock,",went,They,DYNAMIC
threw it in,threw,went,DYNAMIC
and waited.,waited,They,STATIVE
Still nothing.,,,CANNOT_DECIDE
They searched the area for something larger and came upon a railroad tie.,searched,They,DYNAMIC
"With great difficulty, the two men carried it to the opening",carried,men,DYNAMIC
and threw it in.,threw,men,DYNAMIC
While waiting,waiting,,STATIVE
"for it to hit bottom,",hit,it,CANNOT_DECIDE
a goat suddenly darted between them,darted,goat,DYNAMIC
and leapt into the hole!,leapt,goat,DYNAMIC
The guys were still standing there with astonished looks upon their faces from the actions of the goat,standing,guys,STATIVE
when a man walked up to them.,walked,man,DYNAMIC
He asked them,asked,He,DYNAMIC
if they had seen a goat anywhere in the area,seen,they,DYNAMIC
and they said,said,He,DYNAMIC
that one had just jumped into the mineshaft in front of them!,jumped,one,DYNAMIC
"The man replied, ""Oh no.",replied,man,DYNAMIC
"That couldn't be MY goat,",be,That,STATIVE
"my goat was tied to a railroad tie.""",tied,goat,STATIVE
ARGUMENTS,,,CANNOT_DECIDE
A woman has the last word in any argument.,has,woman,DYNAMIC
Anything a man says,says,man,DYNAMIC
after that is the beginning of a new argument.,is,that,STATIVE
SUCCESS,,,CANNOT_DECIDE
A successful man is one,is,SUCCESS,STATIVE
who makes more money,makes,one,STATIVE
than his wife can spend.,spend,wife,DYNAMIC
A successful woman is one,is,woman,STATIVE
who has found such a man.,found,one,DYNAMIC
Oral Cure,Cure,Oral,CANNOT_DECIDE
"""I finally quit smoking by using the patch.",quit,Cure,DYNAMIC
"I stuck the darn thing over my mouth.""",stuck,I,DYNAMIC
--Wendy Liebman,,,CANNOT_DECIDE
Perpetual Motion,Perpetual,Liebman,CANNOT_DECIDE
"When a cat is dropped, it always lands on its feet,",dropped,cat,DYNAMIC
"and when toast is dropped, it always lands buttered side down.",lands,Liebman,DYNAMIC
It has been proposed to strap giant slabs of hot buttered toast to the backs of hundreds of tethered cats;,proposed,It,DYNAMIC
"the two opposing forces will cause the cats to hover, spinning inches above the ground.",cause,forces,DYNAMIC
Using the power,Using,monorail,DYNAMIC
"generated by this giant buttered toast-cat array,",generated,power,DYNAMIC
a high-speed monorail could easily link New York with Chicago.,link,monorail,DYNAMIC
Pardon Me?,Pardon,,CANNOT_DECIDE
A man goes into a drug store,goes,man,DYNAMIC
and asks the pharmacist,asks,man,DYNAMIC
if he can give him something to stop hiccups.,give,he,DYNAMIC
The pharmacist promptly reaches out,reaches,pharmacist,DYNAMIC
and slaps the man's face.,slaps,pharmacist,DYNAMIC
(Whack!),,,CANNOT_DECIDE
"""What did you do that for?""",do,you,CANNOT_DECIDE
the man asks.,asks,man,DYNAMIC
"""Well, you don't have the hiccups any more,",have,you,STATIVE
"do you?""",do,have,CANNOT_DECIDE
"The man says,",says,man,DYNAMIC
"""Maybe not, but my missus out there in the car still does!""",does,man,STATIVE
Obsolescence,Obsolescence,,CANNOT_DECIDE
"""You know",know,You,STATIVE
you're old,'re,you,STATIVE
"when they've discontinued your blood type.""",discontinued,they,DYNAMIC
--Phyllis Diller,,,CANNOT_DECIDE
Proof,,,CANNOT_DECIDE
"A husband said to his wife,",said,husband,DYNAMIC
"""No, of course I don't hate your relatives.",hate,I,STATIVE
"In actual fact, I like your mother-in-law a whole lot better",like,I,STATIVE
"than I like mine.""",like,I,STATIVE
Pearly Whites,,,CANNOT_DECIDE
A tourist was admiring the necklace,admiring,tourist,DYNAMIC
worn by a local Indian.,worn,necklace,STATIVE
"""What is it made of?""",made,it,CANNOT_DECIDE
she asked.,asked,she,DYNAMIC
"""Alligator's teeth,"" the Indian replied.",replied,Indian,DYNAMIC
"""I suppose,""",suppose,I,STATIVE
"she said patronizingly,",said,she,DYNAMIC
"""that they mean as much to you as pearls do to us.""",mean,they,STATIVE
"""Oh no,"" he objected.",objected,he,DYNAMIC
"""Any fool can open an oyster.""",open,fool,DYNAMIC
No 'Gators Here,,,CANNOT_DECIDE
"While sports fishing off the Florida coast, a tourist capsized his boat.",capsized,tourist,DYNAMIC
"He could swim,",swim,He,STATIVE
but his fear of alligators kept him clinging to the overturned craft.,kept,He,STATIVE
"Spotting an old beachcomber standing on the shore,",Spotting,tourist,DYNAMIC
"the tourist shouted,",shouted,tourist,DYNAMIC
"""are there any 'gators around here?!""",gators,tourist,CANNOT_DECIDE
"""Naw,"" the man hollered back,",hollered,man,DYNAMIC
"""Ain't been any for years!""",been,Naw,STATIVE
"Feeling safe,",Feeling,tourist,STATIVE
the tourist started swimming toward the shore.,started,tourist,DYNAMIC
As he got closer to shore,got,he,DYNAMIC
"he shouted to the guy again ""What did you do to get rid of the 'gators?""",shouted,he,DYNAMIC
"""We didn't do nothin',""",do,We,DYNAMIC
the beachcomber said.,said,beachcomber,DYNAMIC
"""The sharks got 'em all.""",got,sharks,DYNAMIC
Many Happy Returns?,,,CANNOT_DECIDE
A man entered a stationery store,entered,man,DYNAMIC
and asked the clerk for a birthday/anniversary card.,asked,man,DYNAMIC
"The clerk replied,",replied,clerk,DYNAMIC
"""We have birthday cards",have,replied,STATIVE
and we have anniversary cards.,have,We,STATIVE
"Why not take one of each?""",take,,CANNOT_DECIDE
"The man said,",said,man,DYNAMIC
"""You don't understand.",understand,You,STATIVE
I need a card,need,I,STATIVE
that covers BOTH events!,covers,card,STATIVE
"You see,",see,You,STATIVE
"we're celebrating the fifth anniversary of my wife's thirty-ninth birthday...""",celebrating,we,DYNAMIC
Signs,,,CANNOT_DECIDE
"Over a gynecologist's office: ""Dr. Jones, at your cervix.""",,,CANNOT_DECIDE
"On a plumber's truck: ""We repair",repair,We,DYNAMIC
"what your husband fixed.""",fixed,repair,DYNAMIC
"On the trucks of a local plumbing company in NE Pennsylvania: ""Don't sleep with a drip.",sleep,,CANNOT_DECIDE
"Call your plumber.""",Call,,CANNOT_DECIDE
"Pizza shop slogan: ""7 days without pizza makes one weak.""",makes,slogan,DYNAMIC
"Outside a muffler shop: ""No appointment necessary.",Outside,,CANNOT_DECIDE
"We hear you coming.""",hear,We,DYNAMIC
"In a veterinarian's waiting room: ""Be back in 5 minutes.",Be,,STATIVE
Sit!,,,CANNOT_DECIDE
"Stay!""",,,CANNOT_DECIDE
"Door of a plastic surgeon's office: ""We can help you pick your nose!""",help,Door,DYNAMIC
"On an electrician's truck: ""Let us remove your shorts.""",remove,us,CANNOT_DECIDE
"In a non-smoking area: ""If we see smoke,",see,we,DYNAMIC
we will assume,assume,we,DYNAMIC
you are on fire,are,you,STATIVE
"and take appropriate action.""",take,you,DYNAMIC
"On a maternity room door: ""Push.",Push,,CANNOT_DECIDE
Push.,,,CANNOT_DECIDE
"Push.""",,,CANNOT_DECIDE
Holy Moses..,,,CANNOT_DECIDE
"""Somebody recently figured out",figured,Somebody,DYNAMIC
