Clause,mainVerb,mainReferent,Gold
Airline Joke.,,,CANNOT_DECIDE
"""This is Captain Sinclair speaking.",is,This,STATIVE
On behalf of my crew I'd like to welcome you aboard 747 flight 602 from New York to London.,like,I,DYNAMIC
"We are currently flying at a height of 35,000 feet midway across the Atlantic.""",flying,We,DYNAMIC
"""If you look out of the windows on the starboard side of the aircraft,",look,you,DYNAMIC
you will observe,observe,you,DYNAMIC
that both the starboard engines are on fire.,are,engines,STATIVE
"If you look out of the windows on the port side,",look,you,DYNAMIC
you will observe,observe,you,DYNAMIC
"that the port wing has fallen off.""",fallen,wing,DYNAMIC
"""If you look back down towards the Atlantic ocean,",look,you,DYNAMIC
you will see a tiny little yellow life raft with three people in it,see,you,DYNAMIC
waving at you.,waving,you,DYNAMIC
"That's is me, your captain, the co-pilot, and the best looking air stewardess.""",is,That,STATIVE
"""This is a recorded message.",is,This,STATIVE
This is a recorded message.,is,This,STATIVE
"This is a re...""""",is,This,STATIVE
ALWAYS THOUGHT,,,CANNOT_DECIDE
GREEN SNAKES WERE OK?,,,CANNOT_DECIDE
READ ON........,,,CANNOT_DECIDE
"Green Garden Grass snakes can be dangerous, Yes, grass snakes, not rattlesnakes.",be,snakes,STATIVE
"A couple in Sweetwater, Texas had a lot of potted plants,",had,couple,STATIVE
"and during a recent cold spell, the wife was bringing a lot of them",bringing,couple,DYNAMIC
indoors to protect them from a possible freeze.,protect,wife,CANNOT_DECIDE
It turned out,turned,It,DYNAMIC
that a little green garden grass snake was hidden in one of the plants,hidden,snake,STATIVE
"and when it had warmed up,",warmed,it,DYNAMIC
it slithered out,slithered,It,DYNAMIC
and the wife saw it go under the sofa.,saw,it,DYNAMIC
She let out a very loud scream.,let,She,DYNAMIC
The husband who was taking a shower ran out into the living room,ran,husband,DYNAMIC
naked to see,see,husband,CANNOT_DECIDE
what the problem was.,was,problem,STATIVE
She told him,told,She,DYNAMIC
there was a snake under the sofa.,was,told,STATIVE
He got down on the floor on his hands and knees to look for it.,got,He,DYNAMIC
About that time the family dog came and cold-nosed him on the leg.,came,dog,DYNAMIC
He thought,thought,He,STATIVE
the snake had bitten him,bitten,thought,DYNAMIC
and he fainted.,fainted,snake,DYNAMIC
His wife thought,thought,wife,STATIVE
"he had a heart attack,",had,he,DYNAMIC
so she called an ambulance.,called,she,DYNAMIC
The attendants rushed in,rushed,attendants,DYNAMIC
and loaded him on the stretcher,loaded,attendants,DYNAMIC
and started carrying him out.,started,attendants,DYNAMIC
About that time the snake came out from under the sofa,came,snake,DYNAMIC
and the Emergency Medical Technician saw it,saw,snake,DYNAMIC
and dropped his end of the stretcher.,dropped,Technician,DYNAMIC
That's when the man broke his leg,'s,That,DYNAMIC
and why he is in the hospital.,is,man,STATIVE
"The wife still had the problem of the snake in the house,",had,wife,STATIVE
so she called on a neighbor man.,called,she,DYNAMIC
He volunteered to capture the snake.,volunteered,He,DYNAMIC
He armed himself with a rolled-up newspaper,armed,He,DYNAMIC
and began poking under the couch.,began,He,DYNAMIC
Soon he decided,decided,he,DYNAMIC
"it was gone and told the woman,",gone,it,STATIVE
who sat down on the sofa in relief.,sat,woman,DYNAMIC
