Clause,mainVerb,mainReferent,Gold
Digging up the facts...,Digging,,CANNOT_DECIDE
"After digging to a depth of 100m last year, Russian scientists found traces of copper wiring",found,scientists,DYNAMIC
"dating back 1000 years,",dating,wiring,STATIVE
and came to the conclusion,came,scientists,DYNAMIC
that their ancestors already had a telephone network one thousand years ago.,had,ancestors,STATIVE
"So as not to be outdone, in the weeks",outdone,dug,CANNOT_DECIDE
"that followed, American scientists dug 200m, and headlines in the US newspapers",dug,scientists,DYNAMIC
read:,read,scientists,STATIVE
"""US scientists have found traces of 2000 year old optical fibres,",found,scientists,DYNAMIC
and have concluded,concluded,scientists,DYNAMIC
"that their ancestors already had advanced high-tech digital telephone 1000 years earlier than the Russians.""",advanced,ancestors,STATIVE
"One week later, the Irish press reported the following: ""After digging as deep as 500m, Irish scientists have found absolutely nothing.",reported,press,DYNAMIC
They have concluded,concluded,They,DYNAMIC
"that 5000 years ago, their ancestors were already using mobile phones"".",using,concluded,DYNAMIC
Mr N. Mandela.,,,CANNOT_DECIDE
Nelson Mandela is sitting at home,sitting,Mandela,STATIVE
watching TV,watching,Mandela,STATIVE
and drinking a beer,drinking,Mandela,DYNAMIC
when he hears a knock at the door.,hears,he,DYNAMIC
"When he opens it,",opens,he,DYNAMIC
"he is confronted by a little Chinese man,",confronted,he,DYNAMIC
clutching a clipboard,clutching,,STATIVE
"and yelling,",yelling,,DYNAMIC
"""You Sign!",,,CANNOT_DECIDE
"You sign!""",,,CANNOT_DECIDE
Behind him is an enormous truck full of car exhausts.,is,him,STATIVE
"Nelson is standing there in complete amazement,",standing,Nelson,STATIVE
when the Chinese man starts to yell louder.,starts,man,DYNAMIC
"""You Sign!",,,CANNOT_DECIDE
"You sign!""",,,CANNOT_DECIDE
"Nelson says to him,",says,Nelson,DYNAMIC
"""Look,",Look,says,CANNOT_DECIDE
"you've obviously got the wrong man"",",got,you,STATIVE
and shuts the door in his face.,,,DYNAMIC
The next day he hears a knock at the door again.,hears,he,DYNAMIC
"When he opens it, the little Chinese man is back with a huge truck of brake pads.",is,man,STATIVE
"He thrusts his clipboard under Nelson's nose, yelling,",thrusts,He,DYNAMIC
"""You sign!",,,CANNOT_DECIDE
"You sign!""",,,CANNOT_DECIDE
Mr Mandela is getting a bit,getting,Mandela,DYNAMIC
"hacked off by now,",hacked,bit,CANNOT_DECIDE
"so he pushes the little Chinese man back,",pushes,he,DYNAMIC
shouting:,shouting,he,DYNAMIC
"""Look, go away!",go,pushes,CANNOT_DECIDE
You've got the wrong man!,got,You,STATIVE
"I don't want them!""",want,I,STATIVE
Then he slams the door in his face again.,slams,he,DYNAMIC
"The following day, Nelson is resting,",resting,Nelson,STATIVE
"and late in the afternoon, he hears a knock on the door again.",hears,Nelson,DYNAMIC
"On opening the door, there is the same little Chinese man",is,man,STATIVE
"thrusting a clipboard under his nose,",thrusting,man,DYNAMIC
"shouting,",shouting,thrusting,DYNAMIC
"""You sign!",sign,You,CANNOT_DECIDE
"You sign!""",,,CANNOT_DECIDE
Behind him are TWO very large trucks full of car parts.,TWO,him,STATIVE
"This time Nelson loses his temper completely,",loses,Nelson,DYNAMIC
he picks up the little man by his shirt front,picks,time,DYNAMIC
and yells at him;,yells,time,DYNAMIC
"""Look,",,,CANNOT_DECIDE
I don't want these!,want,I,STATIVE
Do you understand?,understand,you,CANNOT_DECIDE
You must have the wrong name!,have,You,STATIVE
"Who do you want to give these to?""",want,you,CANNOT_DECIDE
"The little Chinese man looks at him very puzzled,",looks,man,DYNAMIC
"consults his clipboard,",consults,man,DYNAMIC
"and says, ""You not Nissan Main Dealer?""",says,man,DYNAMIC
Prefix La is feminine,is,La,STATIVE
Prefix Le is masculine,is,Le,STATIVE
A language instructor was explaining to her class,explaining,instructor,DYNAMIC
"that in French, nouns unlike their English counterparts, are grammatically designated as masculine or feminine.",designated,,STATIVE
"""House,"" in French, is feminine - ""la maison.""",is,House,STATIVE
"""Pencil,"" in French, is masculine ""le crayon.""",is,,STATIVE
"One puzzled student asked,",asked,Computer,DYNAMIC
"""What gender is Computer?""",is,asked,CANNOT_DECIDE
"The teacher did not know,",know,teacher,STATIVE
and the word wasn't in her French dictionary.,was,teacher,STATIVE
"So for fun she split the class into two groups appropriately enough,",split,she,DYNAMIC
by gender and asked them to decide,asked,she,DYNAMIC
whether Computer should be a masculine or feminine noun.,be,Computer,STATIVE
