Clause,mainVerb,mainReferent,Gold
The problem,,,CANNOT_DECIDE
Three published,,,CANNOT_DECIDE
[ 1 2 3 ] and one recently presented,,,CANNOT_DECIDE
[ 4 ] randomized placebo-controlled clinical trial have unequivocally demonstrated that 3-Hydroxy-3-methylgluatryl coenzyme,,,DYNAMIC
A (HMG CoA) reductase,,,CANNOT_DECIDE
inhibitors (statins),,,CANNOT_DECIDE
reduce the morbidity and mortality,,,DYNAMIC
associated with coronary disease.,,,STATIVE
These trials found,,,DYNAMIC
"that when compared with placebo,",,,STATIVE
"statins significantly reduced the incidence of death, myocardial infarction, unstable angina, percutaneous and surgical coronary revascularization, and stroke in persons with stable coronary disease.",,,DYNAMIC
"Because patients who had experienced an acute coronary syndrome within three to six months of enrollment were excluded, these trials did not assess the effect of lipid-lowering therapy on adverse cardiovascular events in those with recently unstable coronary disease.",,,DYNAMIC
Whether lipid-lowering therapy would provide incremental benefit,,,DYNAMIC
if initiated immediately following an acute coronary syndrome is an important issue,,,DYNAMIC
as the risk of a recurrent adverse cardiac events is much greater in patients with unstable coronary disease than in the stable setting.,,,STATIVE
The Myocardial Ischemia Reduction with Aggressive Cholesterol Lowering (MIRACL) trial set out to answer this question.,,,DYNAMIC
The answer?,,,CANNOT_DECIDE
"MIRACL enrolled 3,086 patients within 24-96 hours",,,DYNAMIC
(mean 63 hours) of admission for unstable angina or a non-Q-wave myocardial infarction,,,CANNOT_DECIDE
and randomized them to 16 weeks of atorvastatin 80 mg or placebo once daily [ 5 ] .,,,DYNAMIC
"The major exclusion criteria were: total cholesterol level greater than 270 mg/dL; Q-wave myocardial infarction on admission or during the previous month; and, coronary revascularization in the months before admission, during the index hospitalization or anticipated following hospital discharge.",,,STATIVE
"The primary efficacy endpoint was a composite of death, non-fatal myocardial infarction, resuscitated sudden cardiac death or emergent rehospitalization for worsening symptomatic myocardial ischemia.",,,STATIVE
"Secondary endpoints included stroke, worsening heart failure, need for coronary revascularization and change in lipid levels throughout the study.",,,STATIVE
"On average, patients were 65 years of age,",,,STATIVE
"approximately 65% were men,",,,STATIVE
86% Caucasian and the mean baseline low density lipoprotein (LDL),,,CANNOT_DECIDE
cholesterol level was 124 mg/dL.,,,STATIVE
"Atorvastatin treatment was associated with a 2.6% absolute reduction in the risk of the primary endpoint (14.8% vs. 17.4%; RR relative risk [RR] 0.84, 95% confidence interval [CI] 0.70-1.00, p = 0.048).",,,STATIVE
This reduction was primarily driven by the 2.2% absolute reduction in incidence of emergent rehospitalization for symptomatic myocardial ischemia,,,STATIVE
"(6.2% vs. 8.4%; RR 0.74, 95% CI 0.57-0.95, p = 0.02).",,,CANNOT_DECIDE
"The risk of death, nonfatal myocardial infarction and resuscitated sudden cardiac death were each no different between the two groups.",,,STATIVE
"While there were no significant differences in the incidence of worsening heart failure or need for coronary revascularization, atorvastatin did reduce the incidence of fatal or non-fatal stroke by 0.8% (0.8% vs. 1.6%; RR 0.50, 95% CI 0.26-0.99, p = 0.045).",,,STATIVE
Atorvastatin also significantly reduced total and LDL cholesterol and triglyceride levels,,,DYNAMIC
but did not significantly change high density lipoprotein (HDL) cholesterol by 16 weeks.,,,DYNAMIC
"By 16 weeks, the adjusted mean LDL cholesterol decreased to 72 mg/dL in atorvastatin-treated patients",,,DYNAMIC
but increased to 135 mg/dL among placebo-treated patients.,,,DYNAMIC
"No serious adverse events occurred as the result of treatment with atorvastatin,",,,DYNAMIC
although reversible liver transaminase elevation more than three times the upper limit of normal occurred in 2.5% of atorvastatin-treated versus 0.6% of placebo-treated patients (p < 0.001).,,,DYNAMIC
The MIRACuLous,,,CANNOT_DECIDE
The efficacy and safety findings from MIRACL were unique for a number of reasons.,,,STATIVE
Although lipid-lowering therapy was associated with a significantly lower mortality,,,STATIVE
when initiated,,,DYNAMIC
"early after an acute coronary syndrome in two large observational studies [ 6 7 ] , MIRACL was the first randomized trial to suggest",,,STATIVE
that statins confer clinical benefits in this setting.,,,DYNAMIC
