Clause,mainVerb,mainReferent,Gold
Relationship Education For Women,,,CANNOT_DECIDE
Whatsamatta University's Seminars For Women Fall Catalogue,,,CANNOT_DECIDE
"Once again, the male staff at Whatsamatta University will be offering courses for women of all marital status in an attempt to help males and females understand each other better.",offering,Education,DYNAMIC
Attendance in at least 10 of the following is required.,required,Attendance,STATIVE
1. Combating The Impulse To Nag,Combating,,CANNOT_DECIDE
2. You Can Change The Oil Too,Change,You,DYNAMIC
3. PMS - Learning To Sleep Over At Mother's,,,CANNOT_DECIDE
4. How To Properly Fill A Beer Mug,,,CANNOT_DECIDE
5. We Do Not Want Ties For Christmas,Want,We,STATIVE
(Just Wear The Sexy Lingerie,Wear,,CANNOT_DECIDE
I Gave You),Gave,I,DYNAMIC
6. Understanding The Female Causes Of Male Drunkenness,Understanding,,CANNOT_DECIDE
7. How To Do All Your Laundry In One Load,Do,,CANNOT_DECIDE
And Have More Time To Watch Football,Have,,CANNOT_DECIDE
8. Parenting - Your Husband Gave You Children,Children,You,DYNAMIC
So You Could Have Someone Other Than Him To Boss Around,Have,You,STATIVE
9. How To Encourage Your Husband,Encourage,,CANNOT_DECIDE
To Cook More,Cook,Husband,CANNOT_DECIDE
And Be Able To Stomach His Slop,Be,10,CANNOT_DECIDE
10. How Not To Sob Like A Sponge,,,CANNOT_DECIDE
When Your Husband Is Right,Is,Husband,STATIVE
11. Get A Life,Get,Learn,CANNOT_DECIDE
- Learn To Kill Spiders Yourself,Kill,Learn,CANNOT_DECIDE
12. Balancing A Checkbook - Even You Can Get It Right,Balancing,,DYNAMIC
13. Comprehending Credit Card Spending Limits And Financial Responsibility,,,CANNOT_DECIDE
"14. You, The Whining Sex",Sex,Whining,CANNOT_DECIDE
15. Shopping - Doing It In Less Than 16 Hours,Doing,Shopping,CANNOT_DECIDE
16. If You Want To Know,Want,You,STATIVE
"How That Looks On You,",,,STATIVE
Ask Your Mother,Ask,,CANNOT_DECIDE
17. How To Close The Garage Door,Close,To,CANNOT_DECIDE
"18. If You Don't Want An Excuse,",Want,You,STATIVE
Don't Demand An Explanation,Demand,,CANNOT_DECIDE
19. How To Go Fishing With Your Mate,Go,,CANNOT_DECIDE
And Not Catch Pneumonia,,,CANNOT_DECIDE
20. Living Without Power Windows,,,CANNOT_DECIDE
- How To Turn A Crank,Turn,Living,CANNOT_DECIDE
"21. Romanticism - The Whole Point Of Caviar, Candles, And Conversation",,,CANNOT_DECIDE
22. How To Retain Your Composure,Retain,,CANNOT_DECIDE
While Your Husband Is Relaxing By Himself,,,STATIVE
23. Why You Don't Need To Invite Your Mother Over Every Weekend,Need,You,STATIVE
24. How To Close The Top On The Toothpaste,Close,,CANNOT_DECIDE
25. Attainable Goal - Catching A Ball,,,CANNOT_DECIDE
Before It Stops Moving,Stops,Ball,DYNAMIC
26. You Too Can Carry A Backpack,Can,Carry,STATIVE
27. Dress Like A Slut And Put On Something Sexy,Put,Dress,CANNOT_DECIDE
- Why It Won't Ruin Your Brain,Ruin,Dress,DYNAMIC
28. Payday And Shopping Are Not Synonymous,Are,Shopping,STATIVE
28. How To Act Younger Than Your Mother,,,CANNOT_DECIDE
29. Learning To Appreciate The Beer Belly And Lard Butt Morphologies Of Men,Learning,,CANNOT_DECIDE
30. Female Friendship - Why Your Best Friends Aren't The ones,Are,Friends,STATIVE
Who Complain About You The Most,Complain,ones,DYNAMIC
Small Town Church,,,CANNOT_DECIDE
"On vacation with her family in Montana, a mother drove her van past a church in a small town and pointing to it,",pointing,ones,DYNAMIC
told the children,told,Friendship,DYNAMIC
that it was St. Andrews Church.,was,it,STATIVE
"Just then, her young son piped up,",piped,son,DYNAMIC
"""It must be a franchise,",be,It,STATIVE
"we've got one of those at home too.""",got,we,STATIVE
Big Rocks,,,CANNOT_DECIDE
"A lady on her first visit to Yellowstone National Park said to her guide,",said,Rocks,DYNAMIC
"""Look at all those big rocks.",Look,,CANNOT_DECIDE
"Wherever did they come from?""",did,Wherever,CANNOT_DECIDE
"""The glaciers brought them down,""",brought,glaciers,DYNAMIC
said the guide.,said,guide,DYNAMIC
"""Well, where are the glaciers then?""",are,glaciers,CANNOT_DECIDE
"""The glaciers, dear lady,"" said the guide in a weary voice,",said,guide,DYNAMIC
"""have gone back to get more rocks.""",gone,lady,DYNAMIC
Words To Live By,,,CANNOT_DECIDE
"If at first you don't succeed, destroy all evidence",destroy,,DYNAMIC
that you tried.,tried,you,DYNAMIC
A conclusion is the place,is,conclusion,STATIVE
where you gave up thinking.,gave,you,DYNAMIC
"For every action, there is an equal and opposite criticism.",is,criticism,STATIVE
He who hesitates is probably right.,is,He,STATIVE
Never do card tricks for the group,do,,CANNOT_DECIDE
you play poker with.,play,you,DYNAMIC
No one is listening,listening,one,DYNAMIC
until you make a mistake.,make,you,DYNAMIC
"Success always occurs in private, and failure in full view.",occurs,Success,DYNAMIC
"The colder the X-ray table, the more of your body is required on it.",required,table,STATIVE
The hardness of butter is proportional to the softness of the bread.,is,hardness,STATIVE
The severity of the itch is proportional to the difficulty of reach.,is,,STATIVE
The affection of your dog is proportional to the wetness of it's paws.,is,,STATIVE
To steal ideas from one person is plagiarism; to steal from many is research.,is,steal,STATIVE
"To succeed in politics,",succeed,,CANNOT_DECIDE
it is often necessary to rise above your principles.,is,it,STATIVE
Two wrongs are only the beginning.,are,wrongs,STATIVE
You never really learn to swear,learn,You,DYNAMIC
until you meet computer (Micro)software.,meet,You,DYNAMIC
Monday is a truly awful way to spend 1/7th of your life.,is,Monday,STATIVE
"The further you fall behind, the more time",fall,you,DYNAMIC
you'll have to catch up.,have,you,STATIVE
A clear conscience is probably the sign of a bad memory.,is,conscience,STATIVE
"If you must choose between two evils, pick the most interesting one.",pick,,CANNOT_DECIDE
Change is inevitable....except from vending machines.,is,Change,STATIVE
Don't sweat petty things....or pet sweaty things.,sweat,,CANNOT_DECIDE
A fool and his money are soon partying.,are,money,DYNAMIC
Money can't buy love.,buy,Money,DYNAMIC
But it CAN rent a very close imitation.,CAN,it,DYNAMIC
Always try to be modest,try,Always,CANNOT_DECIDE
: And be proud of it!,be,Always,CANNOT_DECIDE
If you think,think,you,STATIVE
"nobody cares about you, try missing a couple of payments.",try,,STATIVE
How many of you believe in telekinesis?,believe,many,CANNOT_DECIDE
Raise my hand....,Raise,,CANNOT_DECIDE
If you get a new car for your spouse,get,you,DYNAMIC
-- it'll be a great trade!,be,it,STATIVE
"Drugs may lead to nowhere,",lead,Drugs,DYNAMIC
but at least it's the scenic route.,'s,it,STATIVE
I'd kill for a Nobel P(e)ace Prize.,kill,I,DYNAMIC
Plan to be spontaneous all day tomorrow.,spontaneous,Plan,CANNOT_DECIDE
Everybody repeat,repeat,Everybody,CANNOT_DECIDE
after me.....,.....,me,CANNOT_DECIDE
"""We are all individuals.""",are,We,STATIVE
The Quick and the Dead,,,CANNOT_DECIDE
"Joe, the Governor's most trusted assistant, died in his sleep one night.",died,Joe,DYNAMIC
The Governor had depended on Joe for advice,depended,Governor,STATIVE
"on every subject, from pending bills to wardrobe decisions.",,,STATIVE
"In addition, Joe had been his closest friend.",been,Joe,STATIVE
"So, it was understandable",was,it,STATIVE
that the Governor didn't take kindly to the droves of ambitious office seekers,take,Governor,DYNAMIC
who wanted Joe's job.,wanted,seekers,STATIVE
"""They don't even have the decency to wait",have,They,STATIVE
"until the man is buried,""",buried,man,STATIVE
the Governor muttered.,muttered,Governor,DYNAMIC
"At the funeral, one eager beaver made his way to the Governor's side.",made,beaver,DYNAMIC
"""Governor,"" the man said, """,said,man,DYNAMIC
is there a chance,is,Governor,CANNOT_DECIDE
"that I could take over Joe's place?""",take,I,DYNAMIC
"""Certainly,"" the governor replied.",replied,governor,DYNAMIC
"""But you'll have to hurry,",have,you,STATIVE
I think,think,I,STATIVE
"the undertaker is nearly finished.""",finished,undertaker,STATIVE
Fraud Warning!,,,CANNOT_DECIDE
WARNING!,,,CANNOT_DECIDE
PLEASE READ IMMEDIATELY!,,,CANNOT_DECIDE
THIS IS SERIOUS!,IS,THIS,STATIVE
If you get an envelope from a company,get,you,DYNAMIC
"called the Internal Revenue Service,",called,company,STATIVE
"""DO NOT OPEN IT!""",OPEN,NOT,CANNOT_DECIDE
This group operates a major scam around the same time every year.,operates,group,DYNAMIC
Their letter claims,claims,letter,STATIVE
"that you owe them money,",owe,you,STATIVE
which they will take,take,they,DYNAMIC
and use to pay for the operation of essential functions of the government.,use,they,DYNAMIC
This is untrue!,is,This,STATIVE
The money the IRS collects,collects,IRS,CANNOT_DECIDE
is used to fund themselves and various other corporations,used,money,DYNAMIC
which entirely depend on these 'subsidies' to stay in business.,depend,themselves,STATIVE
This organization has ties to another questionable organization,has,organization,STATIVE
"called the Social Security Administration,",called,organization,STATIVE
who claim to take money from your regular paychecks,claim,organization,STATIVE
and save it for your retirement.,save,organization,CANNOT_DECIDE
This is not so.,is,This,STATIVE
"In truth, the SSA uses the money to pay for it's own overheads",uses,SSA,DYNAMIC
and the same misguided corporate welfare the IRS helps to mastermind.,helps,IRS,DYNAMIC
"These scam artists have bilked honest, hard working citizens out of billions of dollars.",bilked,artists,DYNAMIC
Don't you be among them!,be,,CANNOT_DECIDE
Getting on,,,CANNOT_DECIDE
Middle age is when you burn the midnight oil around 9:00 pm.,is,Getting,STATIVE
Related?,,,CANNOT_DECIDE
"A couple drove several miles down a country road,",drove,couple,DYNAMIC
not saying,saying,,DYNAMIC
"a word after an earlier discussion had led to an argument,",led,couple,DYNAMIC
and neither wanted to concede their position.,wanted,couple,DYNAMIC
"As they passed a barnyard of mules and pigs, the wife sarcastically asked, ""Relatives of yours?""",asked,wife,DYNAMIC
"""Yep,"" the husband replied, ""In-laws.""",replied,Yep,DYNAMIC
Bad Landing,,,CANNOT_DECIDE
An airline pilot wrote,wrote,Landing,DYNAMIC
that on this particular flight he had hammered his ship into the runway really hard.,hammered,he,DYNAMIC
"The airline had a policy,",had,airline,STATIVE
which required the first officer to stand at the door,required,policy,STATIVE
"while the passengers exited,",exited,passengers,DYNAMIC
"give a smile,",give,policy,DYNAMIC
"and a ""Thanks for flying XYZ airline.""",flying,,CANNOT_DECIDE
He said,said,He,DYNAMIC
"that in light of his bad landing, he had a hard time",had,he,STATIVE
looking the passengers,looking,time,CANNOT_DECIDE
"in the eye, thinking",thinking,he,STATIVE
"that someone would have a smart comment,",have,someone,STATIVE
but no one seemed annoyed.,seemed,someone,STATIVE
Finally everyone had gotten off except for one little old lady,gotten,everyone,DYNAMIC
walking with a cane.,walking,lady,DYNAMIC
"She approached and asked, conspiratorially,",approached,She,DYNAMIC
"""Sonny, do you mind",do,Sonny,CANNOT_DECIDE
"if I ask you a question?""",ask,I,DYNAMIC
"""Why no Ma'am,",,,CANNOT_DECIDE
"what is it?""",is,it,CANNOT_DECIDE
"""Did we land, or were we shot down?""",land,we,CANNOT_DECIDE
Oh God!,,,CANNOT_DECIDE
Save Me!,,,CANNOT_DECIDE
There is this atheist swimming in the ocean.,is,swimming,STATIVE
"All of a sudden he sees this shark in the water,",sees,he,DYNAMIC
so he starts swimming towards his boat.,starts,he,DYNAMIC
As he looks back,looks,he,DYNAMIC
he sees the shark turn and head towards him.,sees,he,DYNAMIC
His boat is a ways off,is,boat,STATIVE
and he starts swimming like crazy.,starts,ways,DYNAMIC
"He's scared to death,",scared,He,STATIVE
and as he turns to see the jaws of the great white beast,turns,he,DYNAMIC
"open revealing its teeth in a horrific splendor,",revealing,jaws,DYNAMIC
"the atheist screams, ""Oh God!",screams,He,DYNAMIC
"Save me!""",,,CANNOT_DECIDE
In an instant time is frozen,frozen,In,STATIVE
and a bright light shines down from above.,shines,In,STATIVE
The man is motionless in the water,is,man,STATIVE
when he hears the voice of God,hears,he,DYNAMIC
"say,",say,voice,DYNAMIC
"""You are an atheist.",are,You,STATIVE
Why do you call upon me,call,you,CANNOT_DECIDE
"when you do not believe in me?""",believe,you,STATIVE
Aghast with confusion and knowing,Aghast,I,STATIVE
he can't lie,lie,he,DYNAMIC
