Clause,mainVerb,mainReferent,Gold
Standards,,,CANNOT_DECIDE
"An American, traveling on a train in Europe,",traveling,American,STATIVE
"met a Cuban tobacco grower, a Russian vodka distiller and a lawyer.",met,American,DYNAMIC
"While they were talking business, the Cuban took out four cigars",took,Cuban,DYNAMIC
and passed them around.,passed,Cuban,DYNAMIC
"After lighting his own cigar, the Cuban took one drag",took,Cuban,DYNAMIC
"and then threw it out the window,",threw,Cuban,DYNAMIC
explaining,explaining,Cuban,DYNAMIC
that cigars were of no consequence in his country,were,cigars,STATIVE
since there was such an abundance of them.,was,abundance,STATIVE
"After dinner, the Russian passed out bottles of vodka.",passed,Russian,DYNAMIC
"After taking just one swig,",taking,he,DYNAMIC
"he threw the bottle out the window,",threw,he,DYNAMIC
explaining,explaining,he,DYNAMIC
"that vodka was of no consequence since, in Russia,",was,vodka,STATIVE
it was so plentiful.,was,it,STATIVE
The American businessman sat in quiet contemplation for several minutes,sat,businessman,STATIVE
then arose and threw the lawyer out the window.,arose,minutes,DYNAMIC
If You Must...,Must,You,STATIVE
A vampire bat came flapping in from the night,came,bat,DYNAMIC
covered in fresh blood,covered,night,STATIVE
and parked himself on the roof of the cave to get some sleep.,parked,night,DYNAMIC
Pretty soon all the other bats smelled the blood,smelled,bats,DYNAMIC
and began hassling him about where he got it.,began,bats,DYNAMIC
He told them to knock it off,told,He,DYNAMIC
and let him get some sleep,let,them,CANNOT_DECIDE
but they persisted in hassling him to no end,persisted,He,DYNAMIC
until finally he gave in.,gave,he,DYNAMIC
"""OK!""",,,CANNOT_DECIDE
"he said with exasperation,",said,he,DYNAMIC
"""Follow me.""",Follow,,CANNOT_DECIDE
and he flew out of the cave,flew,he,DYNAMIC
with hundreds of bats following close behind him.,following,bats,STATIVE
"Down through the valley they went, across the river and into the deep forest.",Down,,DYNAMIC
Finally he slowed down,slowed,he,DYNAMIC
and all the other bats excitedly gathered around him.,gathered,he,DYNAMIC
"""Do you see that tree over there?""",see,you,CANNOT_DECIDE
he asked.,asked,he,DYNAMIC
"""Yes, yes, yes!""",,,CANNOT_DECIDE
the other bats all screamed in a frenzy.,screamed,bats,DYNAMIC
"""Good,"" said the first bat,",said,bat,DYNAMIC
"""Because I DIDN'T!""",N'T,DID,DYNAMIC
666 (Which is the number of the Anti-Christ),is,Which,STATIVE
There is something very sinister about this.,is,something,STATIVE
666 is exactly 2.138 times the height of the pyramid of Cheops,is,666,STATIVE
"and if we multiply the height of the pyramid by 3.36 million,",multiply,we,DYNAMIC
"we get the EXACT, let me repeat that - EXACT - distance to the moon.",get,height,DYNAMIC
This next part is much more than mere coincidence,is,part,STATIVE
: if you drop the zeros off 3.36 million,drop,you,DYNAMIC
