Clause,mainVerb,mainReferent,Gold
Offbeat Joke,,,CANNOT_DECIDE
A musician who joined an orchestra on a cruise ship was having a terrible time,having,musician,DYNAMIC
keeping time with the rest of the band.,keeping,time,CANNOT_DECIDE
"Finally, the band leader said,",said,leader,DYNAMIC
"""Look,",,,CANNOT_DECIDE
either you learn to keep time,learn,you,DYNAMIC
or I'll throw you overboard.,throw,time,DYNAMIC
"It's up to you, sync or swim.""",'s,It,STATIVE
The Human Race Is Doomed,,,STATIVE
In case you needed further proof,needed,you,STATIVE
"that the Human Race is doomed through stupidity, here are some actual label instructions on consumer products;",are,Doomed,STATIVE
1. On a blanket from Taiwan -,,,CANNOT_DECIDE
NOT TO BE USED AS PROTECTION FROM A TORNADO.,,,CANNOT_DECIDE
2. On a helmet mounted mirror,,,STATIVE
used by US cyclists -,used,mirror,DYNAMIC
"REMEMBER, OBJECTS IN THE MIRROR ARE ACTUALLY BEHIND YOU.",BEHIND,OBJECTS,CANNOT_DECIDE
3. On a Taiwanese shampoo -,,,CANNOT_DECIDE
USE REPEATEDLY FOR SEVERE DAMAGE.,,,CANNOT_DECIDE
4. On the bottle-top of a (UK) flavoured milk drink -,,,STATIVE
"AFTER OPENING, KEEP UPRIGHT.",,,CANNOT_DECIDE
5. On a New Zealand insect spray -,,,CANNOT_DECIDE
THIS PRODUCT NOT TESTED ON ANIMALS.,,,STATIVE
6. In a US guide to setting up a new computer -,setting,guide,CANNOT_DECIDE
"TO AVOID CONDENSATION FORMING, ALLOW THE BOXES",ALLOW,,CANNOT_DECIDE
TO WARM UP TO ROOM TEMPERATURE EFORE OPENING.,WARM,BOXES,CANNOT_DECIDE
"(Sensible, but the instruction was INSIDE the box.)",INSIDE,Sensible,STATIVE
7. On a Japanese product used to relieve painful haemorrhoids,used,product,DYNAMIC
LIE DOWN ON BED AND INSERT POSCOOL SLOWLY,,,CANNOT_DECIDE
UP TO THE PROJECTED PORTION LIKE A SWORD-GUARD INTO ANAL DUCT.,TO,DOWN,STATIVE
"WHILE INSERTING POSCOOL FOR APPROXIMATELY 5 MINUTES, KEEP QUIET.",,,CANNOT_DECIDE
"8. In some countries, on the bottom of Coke bottles -",,,CANNOT_DECIDE
OPEN OTHER END.,,,CANNOT_DECIDE
9. On a packet of Sunmaid raisins -,,,CANNOT_DECIDE
WHY NOT TRY TOSSING OVER YOUR FAVOURITE BREAKFAST CEREAL?,,,CANNOT_DECIDE
10. On a Sears hairdryer -,,,CANNOT_DECIDE
DO NOT USE,,,CANNOT_DECIDE
WHILE SLEEPING.,,,CANNOT_DECIDE
11. On a bag of Fritos -,,,CANNOT_DECIDE
YOU COULD BE A WINNER!,,,STATIVE
NO PURCHASE NECESSARY.,,,CANNOT_DECIDE
DETAILS INSIDE.,,,CANNOT_DECIDE
(The shoplifter special!),,,CANNOT_DECIDE
12. On a bar of Dial soap -,,,CANNOT_DECIDE
DIRECTIONS - USE LIKE REGULAR SOAP.,,,CANNOT_DECIDE
(And that would be how?),be,that,CANNOT_DECIDE
13. On Tesco's Tiramisu dessert (printed on bottom of the box),printed,dessert,STATIVE
DO NOT TURN UPSIDE DOWN.,NOT,DO,CANNOT_DECIDE
(Too late!,,,CANNOT_DECIDE
You lose!),lose,You,DYNAMIC
14. On Marks &amp; Spencer Bread Pudding -,,,CANNOT_DECIDE
PRODUCT WILL BE HOT AFTER HEATING.,,,STATIVE
(Are you sure?,sure,you,CANNOT_DECIDE
Let's experiment.),'s,Let,CANNOT_DECIDE
15. On a Korean kitchen knife -,,,CANNOT_DECIDE
WARNING KEEP OUT OF CHILDREN.,,,CANNOT_DECIDE
(Dammit!,,,CANNOT_DECIDE
Who are they to tell me,are,do,CANNOT_DECIDE
what to do with my kids?),do,what,CANNOT_DECIDE
16. On a string of Chinese-made Christmas lights -,,,STATIVE
FOR INDOOR OR OUTDOOR USE ONLY.,,,CANNOT_DECIDE
(As opposed to....?),opposed,,CANNOT_DECIDE
17. On a Japanese food processor -,,,CANNOT_DECIDE
NOT TO BE USED FOR THE OTHER USE.,NOT,,CANNOT_DECIDE
(Now I'm curious.),'m,I,STATIVE
18. On Sainsbury's peanuts -,,,CANNOT_DECIDE
WARNING - CONTAINS NUTS.,,,STATIVE
(Really?,,,CANNOT_DECIDE
Peanuts contain nuts?),contain,Peanuts,CANNOT_DECIDE
19. On an American Airlines packet of nuts,,,CANNOT_DECIDE
"INSTRUCTIONS - OPEN PACKET, EAT NUTS.",,,CANNOT_DECIDE
(I'm glad,'m,I,STATIVE
